CPI,UTKZ,UTKX,UTLB,UTKT,ABJS,PLLU,IUQAAMIH,Bank Rate,XUQAERG,XUQAUSG,XUQABK67,retail,wholesale,other,ABJR,UTID,UTIT,UTIL,UTIP,TMMI,BOKI,ELBJ,DYDC,MGRZ,ABMI,NRJR,CPI1,CPI2,CPI3,UTKZ1,UTKZ2,UTKZ3,UTKX1,UTKX2,UTKX3,UTLB1,UTLB2,UTLB3,UTKT1,UTKT2,UTKT3,ABJS1,ABJS2,ABJS3,PLLU1,PLLU2,PLLU3,IUQAAMIH1,IUQAAMIH2,IUQAAMIH3,Bank Rate1,Bank Rate2,Bank Rate3,XUQAERG1,XUQAERG2,XUQAERG3,XUQAUSG1,XUQAUSG2,XUQAUSG3,XUQABK671,XUQABK682,XUQABK693,retail1,retail2,retail3,wholesale1,wholesale2,wholesale3,other1,other2,other3,ABJR1,ABJR2,ABJR3,UTID1,UTID2,UTID3,UTIT1,UTIT2,UTIT3,UTIL1,UTIL2,UTIL3,UTIP1,UTIP2,UTIP3,TMMI1,TMMI2,TMMI3,BOKI1,BOKI2,BOKI3,ELBJ1,ELBJ2,ELBJ3,DYDC1,DYDC2,DYDC3,MGRZ1,MGRZ2,MGRZ3,ABMI1,ABMI2,ABMI3,NRJR1,NRJR2,NRJR3
1.388034903,-0.001435966,-0.004367404,0.008045877,0.007967381,0.001205296,-0.005749066,-0.020303591,0.054067221,-0.004893673,0.021244031,-0.001969423,-0.229,-0.108,3.255,0.007365419,0.001662846,0.02316147,0.021008314,0.004307473,-0.009572255,0.012396396,0.007773592,-0.001566879,-0.006025825,0.01487079,-0.00083994,-0.126984144,0.508906951,0.511510067,0.002608232,0.002673087,-0.004165028,0.00844207,-0.001477,-0.0029677,-0.0037133,0.00515,-0.0158044,0.012134889,-0.005468644,-0.017164728,0.003760122,-6.39E-06,-0.006379933,-0.001227154,0.009259325,-0.004662013,-0.03376363,0,0,-0.054067221,0,0,-0.005241363,-0.019521428,0.004492763,0.016203798,0.028499675,-0.007800348,-0.01850775,0.008929933,0.003835281,1.647,0.045,-0.886,-2.226,2.103,-1.036,0.934,-1.691,-1.672,0.001893688,0.008409714,0.013086329,0.024504774,0.017360008,0.022388003,0.025161358,-0.001850509,0.034672037,-0.01216057,0.010335458,0.001472099,-0.004139373,0.009168123,0.012830931,-0.005429,0.038335482,-0.035527715,0.064694453,0.016411485,0.070097758,-0.026616904,-0.0201961,0.055588353,0.002855268,-0.003137146,-0.000150345,0.003913696,-0.003585997,-0.00138299,0.01163151,0.011029841,0.009434834,0.007189581,0.02567203,-0.000853164
0.62461165,-0.004025336,0.002659769,0.000885471,-0.018793287,-0.002527882,0.002267528,0,0,0.00766401,-0.009372951,-0.007535986,0.414,-0.542,0.437,0.000481148,0.037937969,0.00114411,-0.002920457,-0.005055349,0.008405053,0.067877594,0.054859858,-0.000260003,0.00746099,0.002659591,-0.005741374,1.388034903,-0.126984144,0.508906951,-0.001435966,0.002608232,0.002673087,-0.0043674,0.00844207,-0.001477,0.00804588,-0.0037133,0.00515,0.007967381,0.012134889,-0.005468644,0.001205296,0.003760122,-6.39E-06,-0.005749066,-0.001227154,0.009259325,-0.020303591,-0.03376363,0,0.054067221,-0.054067221,0,-0.004893673,-0.005241363,-0.019521428,0.021244031,0.016203798,0.028499675,-0.001969423,-0.01850775,0.008929933,-0.229,1.647,0.045,-0.108,-2.226,2.103,3.255,0.934,-1.691,0.007365419,0.001893688,0.008409714,0.001662846,0.024504774,0.017360008,0.02316147,0.025161358,-0.001850509,0.021008314,-0.01216057,0.010335458,0.004307473,-0.004139373,0.009168123,-0.009572255,-0.005429,0.038335482,0.012396396,0.064694453,0.016411485,0.007773592,-0.026616904,-0.0201961,-0.001566879,0.002855268,-0.003137146,-0.006025825,0.003913696,-0.003585997,0.01487079,0.01163151,0.011029841,-0.00083994,0.007189581,0.02567203
0.744420311,0.003891311,0.012000832,-0.006475537,0.010652603,0.002435518,0.004488976,0,0,0.015608075,-0.033702033,0.014289317,-0.695,0.835,2.528,0.007799832,0.012859281,0.028139114,0.001340856,0.004442846,-0.011353748,-0.061463274,-0.001914029,0.000654023,-0.003805616,0.002225773,0.016041512,0.62461165,1.388034903,-0.126984144,-0.004025336,-0.001435966,0.002608232,0.00265977,-0.0043674,0.00844207,0.00088547,0.00804588,-0.0037133,-0.018793287,0.007967381,0.012134889,-0.002527882,0.001205296,0.003760122,0.002267528,-0.005749066,-0.001227154,0,-0.020303591,-0.03376363,0,0.054067221,-0.054067221,0.00766401,-0.004893673,-0.005241363,-0.009372951,0.021244031,0.016203798,-0.007535986,-0.001969423,-0.01850775,0.414,-0.229,1.647,-0.542,-0.108,-2.226,0.437,3.255,0.934,0.000481148,0.007365419,0.001893688,0.037937969,0.001662846,0.024504774,0.00114411,0.02316147,0.025161358,-0.002920457,0.021008314,-0.01216057,-0.005055349,0.004307473,-0.004139373,0.008405053,-0.009572255,-0.005429,0.067877594,0.012396396,0.064694453,0.054859858,0.007773592,-0.026616904,-0.000260003,-0.001566879,0.002855268,0.00746099,-0.006025825,0.003913696,0.002659591,0.01487079,0.01163151,-0.005741374,-0.00083994,0.007189581
0.123533061,0.003785181,-0.005840182,-0.001059128,-0.002806549,-5.43E-05,-0.004550264,0.034980969,0.051293294,0.005308127,-0.001589436,0.020797324,0.581,1.26,-0.237,0.006463809,0.000382757,0.019132096,0.010573234,0.005206301,0.006769045,0.110060095,0.114308943,0.001180022,0.000647305,0.000641218,0.008577444,0.744420311,0.62461165,1.388034903,0.003891311,-0.004025336,-0.001435966,0.01200083,0.00265977,-0.0043674,-0.0064755,0.00088547,0.00804588,0.010652603,-0.018793287,0.007967381,0.002435518,-0.002527882,0.001205296,0.004488976,0.002267528,-0.005749066,0,0,-0.020303591,0,0,0.054067221,0.015608075,0.00766401,-0.004893673,-0.033702033,-0.009372951,0.021244031,0.014289317,-0.007535986,-0.001969423,-0.695,0.414,-0.229,0.835,-0.542,-0.108,2.528,0.437,3.255,0.007799832,0.000481148,0.007365419,0.012859281,0.037937969,0.001662846,0.028139114,0.00114411,0.02316147,0.001340856,-0.002920457,0.021008314,0.004442846,-0.005055349,0.004307473,-0.011353748,0.008405053,-0.009572255,-0.061463274,0.067877594,0.012396396,-0.001914029,0.054859858,0.007773592,0.000654023,-0.000260003,-0.001566879,-0.003805616,0.00746099,-0.006025825,0.002225773,0.002659591,0.01487079,0.016041512,-0.005741374,-0.00083994
0.982808894,-0.001437107,-0.021256083,0.017701054,0.024658326,0.001156381,-0.010104183,0.047908964,0,0.004947174,0.001931314,0.013699762,-0.083,0.784,-3.908,-0.002452543,-0.014406069,0.007064287,-0.021016008,0.002005779,0.009632767,-0.035729653,0.001494184,-0.000767152,-0.001580311,0.003520505,-0.004431022,0.123533061,0.744420311,0.62461165,0.003785181,0.003891311,-0.004025336,-0.0058402,0.01200083,0.00265977,-0.0010591,-0.0064755,0.00088547,-0.002806549,0.010652603,-0.018793287,-5.43E-05,0.002435518,-0.002527882,-0.004550264,0.004488976,0.002267528,0.034980969,0,0,0.051293294,0,0,0.005308127,0.015608075,0.00766401,-0.001589436,-0.033702033,-0.009372951,0.020797324,0.014289317,-0.007535986,0.581,-0.695,0.414,1.26,0.835,-0.542,-0.237,2.528,0.437,0.006463809,0.007799832,0.000481148,0.000382757,0.012859281,0.037937969,0.019132096,0.028139114,0.00114411,0.010573234,0.001340856,-0.002920457,0.005206301,0.004442846,-0.005055349,0.006769045,-0.011353748,0.008405053,0.110060095,-0.061463274,0.067877594,0.114308943,-0.001914029,0.054859858,0.001180022,0.000654023,-0.000260003,0.000647305,-0.003805616,0.00746099,0.000641218,0.002225773,0.002659591,0.008577444,0.016041512,-0.005741374
-0.122324174,-0.014064214,0.006593704,-0.023451485,-0.024612538,-0.010921663,0.01234887,0.06604718,0.048790164,0.010463862,0.003792579,0.009671896,0.665,1.701,-2.086,0.010867412,0.024022443,0.030967178,0.00874003,0.006627402,0.017850762,0.114581732,0.117332644,-0.005372301,-0.001746536,0.009900477,0.013991853,0.982808894,0.123533061,0.744420311,-0.001437107,0.003785181,0.003891311,-0.0212561,-0.0058402,0.01200083,0.01770105,-0.0010591,-0.0064755,0.024658326,-0.002806549,0.010652603,0.001156381,-5.43E-05,0.002435518,-0.010104183,-0.004550264,0.004488976,0.047908964,0.034980969,0,0,0.051293294,0,0.004947174,0.005308127,0.015608075,0.001931314,-0.001589436,-0.033702033,0.013699762,0.020797324,0.014289317,-0.083,0.581,-0.695,0.784,1.26,0.835,-3.908,-0.237,2.528,-0.002452543,0.006463809,0.007799832,-0.014406069,0.000382757,0.012859281,0.007064287,0.019132096,0.028139114,-0.021016008,0.010573234,0.001340856,0.002005779,0.005206301,0.004442846,0.009632767,0.006769045,-0.011353748,-0.035729653,0.110060095,-0.061463274,0.001494184,0.114308943,-0.001914029,-0.000767152,0.001180022,0.000654023,-0.001580311,0.000647305,-0.003805616,0.003520505,0.000641218,0.002225773,-0.004431022,0.008577444,0.016041512
1.095567866,0.016480866,0.01041476,0.021633529,-0.001025932,0.012071565,0.004389553,0.032921374,0.046520016,0.019239298,-0.024611527,-0.004719674,-0.295,-1.371,-1.188,0.006639134,0.035053744,0.014980415,-0.016636637,0.00604806,0.00559641,-0.065576579,-0.031993478,0.004275611,0.005059717,0.007190065,0.002775031,-0.122324174,0.982808894,0.123533061,-0.014064214,-0.001437107,0.003785181,0.0065937,-0.0212561,-0.0058402,-0.0234515,0.01770105,-0.0010591,-0.024612538,0.024658326,-0.002806549,-0.010921663,0.001156381,-5.43E-05,0.01234887,-0.010104183,-0.004550264,0.06604718,0.047908964,0.034980969,0.048790164,0,0.051293294,0.010463862,0.004947174,0.005308127,0.003792579,0.001931314,-0.001589436,0.009671896,0.013699762,0.020797324,0.665,-0.083,0.581,1.701,0.784,1.26,-2.086,-3.908,-0.237,0.010867412,-0.002452543,0.006463809,0.024022443,-0.014406069,0.000382757,0.030967178,0.007064287,0.019132096,0.00874003,-0.021016008,0.010573234,0.006627402,0.002005779,0.005206301,0.017850762,0.009632767,0.006769045,0.114581732,-0.035729653,0.110060095,0.117332644,0.001494184,0.114308943,-0.005372301,-0.000767152,0.001180022,-0.001746536,-0.001580311,0.000647305,0.009900477,0.003520505,0.000641218,0.013991853,-0.004431022,0.008577444
0.362538161,-0.005166601,-0.016967344,-0.008516916,-0.026665078,-0.010851457,-0.004508346,0.061227116,0.044451763,0.003501805,-0.027810048,0.001222495,1.943,2.64,0.685,0.01361187,0.032671763,0.013697085,0.025614867,0.005806818,0.047022933,0.131107076,0.013938186,0.001578004,-0.001038251,0.008433648,0.016689024,1.095567866,-0.122324174,0.982808894,0.016480866,-0.014064214,-0.001437107,0.01041476,0.0065937,-0.0212561,0.02163353,-0.0234515,0.01770105,-0.001025932,-0.024612538,0.024658326,0.012071565,-0.010921663,0.001156381,0.004389553,0.01234887,-0.010104183,0.032921374,0.06604718,0.047908964,0.046520016,0.048790164,0,0.019239298,0.010463862,0.004947174,-0.024611527,0.003792579,0.001931314,-0.004719674,0.009671896,0.013699762,-0.295,0.665,-0.083,-1.371,1.701,0.784,-1.188,-2.086,-3.908,0.006639134,0.010867412,-0.002452543,0.035053744,0.024022443,-0.014406069,0.014980415,0.030967178,0.007064287,-0.016636637,0.00874003,-0.021016008,0.00604806,0.006627402,0.002005779,0.00559641,0.017850762,0.009632767,-0.065576579,0.114581732,-0.035729653,-0.031993478,0.117332644,0.001494184,0.004275611,-0.005372301,-0.000767152,0.005059717,-0.001746536,-0.001580311,0.007190065,0.009900477,0.003520505,0.002775031,0.013991853,-0.004431022
2.029920447,-0.008766493,0.023190152,0.0037834,0.049166193,0.009579467,0.009733899,-0.008892215,-0.044451763,0.028398723,-0.047794112,-0.027274837,-1.58,-2.847,4.345,-0.000291086,0.018250923,0.005088422,-0.002154625,0.000983054,0.003333487,-0.062188277,-0.022131998,-0.003143616,0.001951879,0.008286203,-0.001401085,0.362538161,1.095567866,-0.122324174,-0.005166601,0.016480866,-0.014064214,-0.0169673,0.01041476,0.0065937,-0.0085169,0.02163353,-0.0234515,-0.026665078,-0.001025932,-0.024612538,-0.010851457,0.012071565,-0.010921663,-0.004508346,0.004389553,0.01234887,0.061227116,0.032921374,0.06604718,0.044451763,0.046520016,0.048790164,0.003501805,0.019239298,0.010463862,-0.027810048,-0.024611527,0.003792579,0.001222495,-0.004719674,0.009671896,1.943,-0.295,0.665,2.64,-1.371,1.701,0.685,-1.188,-2.086,0.01361187,0.006639134,0.010867412,0.032671763,0.035053744,0.024022443,0.013697085,0.014980415,0.030967178,0.025614867,-0.016636637,0.00874003,0.005806818,0.00604806,0.006627402,0.047022933,0.00559641,0.017850762,0.131107076,-0.065576579,0.114581732,0.013938186,-0.031993478,0.117332644,0.001578004,0.004275611,-0.005372301,-0.001038251,0.005059717,-0.001746536,0.008433648,0.007190065,0.009900477,0.016689024,0.002775031,0.013991853
1.291855899,0.017305747,0.000832142,-0.024052085,-0.022922887,0.006997555,0.002923407,-0.060277429,-0.046520016,0.021709871,-0.024790984,-0.057541025,0.494,-2.143,4.32,0.000498952,0.008528006,0.028889647,-0.010434563,-0.002864081,0.005739926,0.05615341,-0.003032303,0.000463739,-0.001643548,0.003553781,-0.016076233,2.029920447,0.362538161,1.095567866,-0.008766493,-0.005166601,0.016480866,0.02319015,-0.0169673,0.01041476,0.0037834,-0.0085169,0.02163353,0.049166193,-0.026665078,-0.001025932,0.009579467,-0.010851457,0.012071565,0.009733899,-0.004508346,0.004389553,-0.008892215,0.061227116,0.032921374,-0.044451763,0.044451763,0.046520016,0.028398723,0.003501805,0.019239298,-0.047794112,-0.027810048,-0.024611527,-0.027274837,0.001222495,-0.004719674,-1.58,1.943,-0.295,-2.847,2.64,-1.371,4.345,0.685,-1.188,-0.000291086,0.01361187,0.006639134,0.018250923,0.032671763,0.035053744,0.005088422,0.013697085,0.014980415,-0.002154625,0.025614867,-0.016636637,0.000983054,0.005806818,0.00604806,0.003333487,0.047022933,0.00559641,-0.062188277,0.131107076,-0.065576579,-0.022131998,0.013938186,-0.031993478,-0.003143616,0.001578004,0.004275611,0.001951879,-0.001038251,0.005059717,0.008286203,0.008433648,0.007190065,-0.001401085,0.016689024,0.002775031
0.116618089,-0.007549572,0.015298943,0.020120863,-0.006958854,-0.006029958,0.011016977,-0.063010842,-0.048790164,0.031810988,-0.015419516,-0.029876859,-1.656,-1.554,3.225,-0.006453575,-0.004146695,0.008469946,-0.005311654,-0.006638169,-0.0537344,0.034645836,-0.015233955,0.00027633,-0.002365626,-0.007429046,0.00969444,1.291855899,2.029920447,0.362538161,0.017305747,-0.008766493,-0.005166601,0.00083214,0.02319015,-0.0169673,-0.0240521,0.0037834,-0.0085169,-0.022922887,0.049166193,-0.026665078,0.006997555,0.009579467,-0.010851457,0.002923407,0.009733899,-0.004508346,-0.060277429,-0.008892215,0.061227116,-0.046520016,-0.044451763,0.044451763,0.021709871,0.028398723,0.003501805,-0.024790984,-0.047794112,-0.027810048,-0.057541025,-0.027274837,0.001222495,0.494,-1.58,1.943,-2.143,-2.847,2.64,4.32,4.345,0.685,0.000498952,-0.000291086,0.01361187,0.008528006,0.018250923,0.032671763,0.028889647,0.005088422,0.013697085,-0.010434563,-0.002154625,0.025614867,-0.002864081,0.000983054,0.005806818,0.005739926,0.003333487,0.047022933,0.05615341,-0.062188277,0.131107076,-0.003032303,-0.022131998,0.013938186,0.000463739,-0.003143616,0.001578004,-0.001643548,0.001951879,-0.001038251,0.003553781,0.008286203,0.008433648,-0.016076233,-0.001401085,0.016689024
-0.46729057,0.001106937,-0.002461769,-0.002978147,0.006609137,0.003363725,-0.013962629,-0.0055446,-0.105360516,-0.009569917,0.034186249,-0.015145759,1.048,-0.535,-1.097,-0.01227784,-0.031214069,0.009327669,-0.020181591,-0.012124241,-0.104343973,-0.101269597,-0.119325987,-0.002722447,-0.006068387,-0.016605857,-0.006736582,0.116618089,1.291855899,2.029920447,-0.007549572,0.017305747,-0.008766493,0.01529894,0.00083214,0.02319015,0.02012086,-0.0240521,0.0037834,-0.006958854,-0.022922887,0.049166193,-0.006029958,0.006997555,0.009579467,0.011016977,0.002923407,0.009733899,-0.063010842,-0.060277429,-0.008892215,-0.048790164,-0.046520016,-0.044451763,0.031810988,0.021709871,0.028398723,-0.015419516,-0.024790984,-0.047794112,-0.029876859,-0.057541025,-0.027274837,-1.656,0.494,-1.58,-1.554,-2.143,-2.847,3.225,4.32,4.345,-0.006453575,0.000498952,-0.000291086,-0.004146695,0.008528006,0.018250923,0.008469946,0.028889647,0.005088422,-0.005311654,-0.010434563,-0.002154625,-0.006638169,-0.002864081,0.000983054,-0.0537344,0.005739926,0.003333487,0.034645836,0.05615341,-0.062188277,-0.015233955,-0.003032303,-0.022131998,0.00027633,0.000463739,-0.003143616,-0.002365626,-0.001643548,0.001951879,-0.007429046,0.003553781,0.008286203,0.00969444,-0.016076233,-0.001401085
1.164157502,0.008162432,-0.035424179,-0.017105266,-0.006171342,-0.004704971,-0.030598287,-0.395356374,-0.405465108,-0.051010237,0.069383398,-0.087551413,0.256,-2.301,-6.192,-0.017072769,-0.024776348,0.009921155,-0.012923771,-0.01815304,-0.066586635,0.00113846,-0.01898574,-0.00500135,0.003029563,-0.021954383,0.001749418,-0.46729057,0.116618089,1.291855899,0.001106937,-0.007549572,0.017305747,-0.0024618,0.01529894,0.00083214,-0.0029781,0.02012086,-0.0240521,0.006609137,-0.006958854,-0.022922887,0.003363725,-0.006029958,0.006997555,-0.013962629,0.011016977,0.002923407,-0.0055446,-0.063010842,-0.060277429,-0.105360516,-0.048790164,-0.046520016,-0.009569917,0.031810988,0.021709871,0.034186249,-0.015419516,-0.024790984,-0.015145759,-0.029876859,-0.057541025,1.048,-1.656,0.494,-0.535,-1.554,-2.143,-1.097,3.225,4.32,-0.01227784,-0.006453575,0.000498952,-0.031214069,-0.004146695,0.008528006,0.009327669,0.008469946,0.028889647,-0.020181591,-0.005311654,-0.010434563,-0.012124241,-0.006638169,-0.002864081,-0.104343973,-0.0537344,0.005739926,-0.101269597,0.034645836,0.05615341,-0.119325987,-0.015233955,-0.003032303,-0.002722447,0.00027633,0.000463739,-0.006068387,-0.002365626,-0.001643548,-0.016605857,-0.007429046,0.003553781,-0.006736582,0.00969444,-0.016076233
0.577035646,-0.040454936,0.005802495,0.013779191,0.018990059,-0.017157999,0.008092178,-1.145115334,-0.693147181,0.019804292,0.012541298,-0.075063088,-0.235,-1.732,-6.612,-0.007839672,-0.047433794,0.004307257,-0.009307391,0.003857151,-0.042890673,0.024146314,0.033829704,2.58E-05,-0.003741932,-0.016765265,-0.007969726,1.164157502,-0.46729057,0.116618089,0.008162432,0.001106937,-0.007549572,-0.0354242,-0.0024618,0.01529894,-0.0171053,-0.0029781,0.02012086,-0.006171342,0.006609137,-0.006958854,-0.004704971,0.003363725,-0.006029958,-0.030598287,-0.013962629,0.011016977,-0.395356374,-0.0055446,-0.063010842,-0.405465108,-0.105360516,-0.048790164,-0.051010237,-0.009569917,0.031810988,0.069383398,0.034186249,-0.015419516,-0.087551413,-0.015145759,-0.029876859,0.256,1.048,-1.656,-2.301,-0.535,-1.554,-6.192,-1.097,3.225,-0.017072769,-0.01227784,-0.006453575,-0.024776348,-0.031214069,-0.004146695,0.009921155,0.009327669,0.008469946,-0.012923771,-0.020181591,-0.005311654,-0.01815304,-0.012124241,-0.006638169,-0.066586635,-0.104343973,-0.0537344,0.00113846,-0.101269597,0.034645836,-0.01898574,-0.119325987,-0.015233955,-0.00500135,-0.002722447,0.00027633,0.003029563,-0.006068387,-0.002365626,-0.021954383,-0.016605857,-0.007429046,0.001749418,-0.006736582,0.00969444
0.802296567,0.025032999,0.002280063,0.00400146,0.013985228,0.011449594,0.010302934,-0.762113385,-0.405465108,0.012418263,-0.028913512,0.043025723,-0.358,-1.291,0.301,-0.012614099,0.023388718,-0.003468281,-0.003275772,-0.023462368,0.082619369,-0.050150545,0.010953336,-9.96E-05,-0.00404478,-0.001897408,0.030325097,0.577035646,1.164157502,-0.46729057,-0.040454936,0.008162432,0.001106937,0.00580249,-0.0354242,-0.0024618,0.01377919,-0.0171053,-0.0029781,0.018990059,-0.006171342,0.006609137,-0.017157999,-0.004704971,0.003363725,0.008092178,-0.030598287,-0.013962629,-1.145115334,-0.395356374,-0.0055446,-0.693147181,-0.405465108,-0.105360516,0.019804292,-0.051010237,-0.009569917,0.012541298,0.069383398,0.034186249,-0.075063088,-0.087551413,-0.015145759,-0.235,0.256,1.048,-1.732,-2.301,-0.535,-6.612,-6.192,-1.097,-0.007839672,-0.017072769,-0.01227784,-0.047433794,-0.024776348,-0.031214069,0.004307257,0.009921155,0.009327669,-0.009307391,-0.012923771,-0.020181591,0.003857151,-0.01815304,-0.012124241,-0.042890673,-0.066586635,-0.104343973,0.024146314,0.00113846,-0.101269597,0.033829704,-0.01898574,-0.119325987,2.58E-05,-0.00500135,-0.002722447,-0.003741932,0.003029563,-0.006068387,-0.016765265,-0.021954383,-0.016605857,-0.007969726,0.001749418,-0.006736582
0.682596507,-0.007207215,-0.001189768,0.011294204,-0.051360429,-0.004592425,-0.002068218,0,-0.693147181,0.008461827,-0.050476672,0.019552752,1.538,0.258,-3.02,0.006691016,0.058332607,-0.003159813,-0.00204085,0.008442311,0.146559457,-0.037891253,-0.120224184,0.002179527,0.008927179,0.001421644,0.00232574,0.802296567,0.577035646,1.164157502,0.025032999,-0.040454936,0.008162432,0.00228006,0.00580249,-0.0354242,0.00400146,0.01377919,-0.0171053,0.013985228,0.018990059,-0.006171342,0.011449594,-0.017157999,-0.004704971,0.010302934,0.008092178,-0.030598287,-0.762113385,-1.145115334,-0.395356374,-0.405465108,-0.693147181,-0.405465108,0.012418263,0.019804292,-0.051010237,-0.028913512,0.012541298,0.069383398,0.043025723,-0.075063088,-0.087551413,-0.358,-0.235,0.256,-1.291,-1.732,-2.301,0.301,-6.612,-6.192,-0.012614099,-0.007839672,-0.017072769,0.023388718,-0.047433794,-0.024776348,-0.003468281,0.004307257,0.009921155,-0.003275772,-0.009307391,-0.012923771,-0.023462368,0.003857151,-0.01815304,0.082619369,-0.042890673,-0.066586635,-0.050150545,0.024146314,0.00113846,0.010953336,0.033829704,-0.01898574,-9.96E-05,2.58E-05,-0.00500135,-0.00404478,-0.003741932,0.003029563,-0.001897408,-0.016765265,-0.021954383,0.030325097,-0.007969726,0.001749418
1.239452487,0.002399513,0.002237495,-0.015457179,0.07372686,0.005738556,0.005105657,0,0,0.015973943,-0.034778117,-0.031087122,-0.781,-0.911,-1.74,0.007871615,0.04556853,0.016055026,0.002391202,0.000393798,0.114297324,0.007925044,0.175700533,-0.000492249,0.001753611,0.003455795,0.003193095,0.682596507,0.802296567,0.577035646,-0.007207215,0.025032999,-0.040454936,-0.0011898,0.00228006,0.00580249,0.0112942,0.00400146,0.01377919,-0.051360429,0.013985228,0.018990059,-0.004592425,0.011449594,-0.017157999,-0.002068218,0.010302934,0.008092178,0,-0.762113385,-1.145115334,-0.693147181,-0.405465108,-0.693147181,0.008461827,0.012418263,0.019804292,-0.050476672,-0.028913512,0.012541298,0.019552752,0.043025723,-0.075063088,1.538,-0.358,-0.235,0.258,-1.291,-1.732,-3.02,0.301,-6.612,0.006691016,-0.012614099,-0.007839672,0.058332607,0.023388718,-0.047433794,-0.003159813,-0.003468281,0.004307257,-0.00204085,-0.003275772,-0.009307391,0.008442311,-0.023462368,0.003857151,0.146559457,0.082619369,-0.042890673,-0.037891253,-0.050150545,0.024146314,-0.120224184,0.010953336,0.033829704,0.002179527,-9.96E-05,2.58E-05,0.008927179,-0.00404478,-0.003741932,0.001421644,-0.001897408,-0.016765265,0.00232574,0.030325097,-0.007969726
0.33538321,-0.003626833,0.00554555,0.019610686,-0.012884181,-1.18E-05,-0.001063576,0,0,-0.041167261,0.025360607,-0.009614593,0.626,-1.17,-0.714,-0.009233944,-0.086654121,0.010782938,0.002830161,-0.00403762,-0.188040798,0.036345297,0.07458037,0.005456005,-0.004197481,0.004499748,-0.01684441,1.239452487,0.682596507,0.802296567,0.002399513,-0.007207215,0.025032999,0.00223749,-0.0011898,0.00228006,-0.0154572,0.0112942,0.00400146,0.07372686,-0.051360429,0.013985228,0.005738556,-0.004592425,0.011449594,0.005105657,-0.002068218,0.010302934,0,0,-0.762113385,0,-0.693147181,-0.405465108,0.015973943,0.008461827,0.012418263,-0.034778117,-0.050476672,-0.028913512,-0.031087122,0.019552752,0.043025723,-0.781,1.538,-0.358,-0.911,0.258,-1.291,-1.74,-3.02,0.301,0.007871615,0.006691016,-0.012614099,0.04556853,0.058332607,0.023388718,0.016055026,-0.003159813,-0.003468281,0.002391202,-0.00204085,-0.003275772,0.000393798,0.008442311,-0.023462368,0.114297324,0.146559457,0.082619369,0.007925044,-0.037891253,-0.050150545,0.175700533,-0.120224184,0.010953336,-0.000492249,0.002179527,-9.96E-05,0.001753611,0.008927179,-0.00404478,0.003455795,0.001421644,-0.001897408,0.003193095,0.00232574,0.030325097
0.999453072,0.018060224,-0.005714237,-0.009293846,-0.019651099,0.006791019,0.00698766,0,0,-0.055156134,0.034027288,0.003494291,0.055,2.131,-0.804,0.017642341,-0.006937406,0.012210164,0.012496415,0.029085478,-0.064992139,0.090255124,0.086677406,0.001013392,0.009213589,0.008551502,-0.000972468,0.33538321,1.239452487,0.682596507,-0.003626833,0.002399513,-0.007207215,0.00554555,0.00223749,-0.0011898,0.01961069,-0.0154572,0.0112942,-0.012884181,0.07372686,-0.051360429,-1.18E-05,0.005738556,-0.004592425,-0.001063576,0.005105657,-0.002068218,0,0,0,0,0,-0.693147181,-0.041167261,0.015973943,0.008461827,0.025360607,-0.034778117,-0.050476672,-0.009614593,-0.031087122,0.019552752,0.626,-0.781,1.538,-1.17,-0.911,0.258,-0.714,-1.74,-3.02,-0.009233944,0.007871615,0.006691016,-0.086654121,0.04556853,0.058332607,0.010782938,0.016055026,-0.003159813,0.002830161,0.002391202,-0.00204085,-0.00403762,0.000393798,0.008442311,-0.188040798,0.114297324,0.146559457,0.036345297,0.007925044,-0.037891253,0.07458037,0.175700533,-0.120224184,0.005456005,-0.000492249,0.002179527,-0.004197481,0.001753611,0.008927179,0.004499748,0.003455795,0.001421644,-0.01684441,0.003193095,0.00232574
1.426244692,-0.009651476,0.002139859,-0.005169031,-0.019366122,-0.007964217,-0.011087237,0,0,-0.017917052,-0.030565528,0.02308253,0.451,0.297,0.9,0.000100272,-0.011435631,0.02589843,-0.0261323,0.002941522,-0.069168275,0.058756891,-0.098705769,-0.003805796,0.000438947,0.00576559,0.008805732,0.999453072,0.33538321,1.239452487,0.018060224,-0.003626833,0.002399513,-0.0057142,0.00554555,0.00223749,-0.0092938,0.01961069,-0.0154572,-0.019651099,-0.012884181,0.07372686,0.006791019,-1.18E-05,0.005738556,0.00698766,-0.001063576,0.005105657,0,0,0,0,0,0,-0.055156134,-0.041167261,0.015973943,0.034027288,0.025360607,-0.034778117,0.003494291,-0.009614593,-0.031087122,0.055,0.626,-0.781,2.131,-1.17,-0.911,-0.804,-0.714,-1.74,0.017642341,-0.009233944,0.007871615,-0.006937406,-0.086654121,0.04556853,0.012210164,0.010782938,0.016055026,0.012496415,0.002830161,0.002391202,0.029085478,-0.00403762,0.000393798,-0.064992139,-0.188040798,0.114297324,0.090255124,0.036345297,0.007925044,0.086677406,0.07458037,0.175700533,0.001013392,0.005456005,-0.000492249,0.009213589,-0.004197481,0.001753611,0.008551502,0.004499748,0.003455795,-0.000972468,-0.01684441,0.003193095
